sampleID,Group,dataset
EGAR00001763639_1000IBD00577,2,MultiDisease
EGAR00001763640_1000IBD00579,2,MultiDisease
EGAR00001763641_1000IBD00580,2,MultiDisease
EGAR00001763642_1000IBD00583,2,MultiDisease
EGAR00001763643_1000IBD00586,2,MultiDisease
EGAR00001763644_1000IBD00588,2,MultiDisease
EGAR00001763645_1000IBD00590,2,MultiDisease
EGAR00001763646_1000IBD00593,2,MultiDisease
EGAR00001763647_1000IBD00594,2,MultiDisease
EGAR00001763648_1000IBD00596,2,MultiDisease
EGAR00001763649_1000IBD00597,2,MultiDisease
EGAR00001763650_1000IBD00598,2,MultiDisease
EGAR00001763651_1000IBD00599,2,MultiDisease
EGAR00001763652_1000IBD00600,2,MultiDisease
EGAR00001763653_1000IBD00604,2,MultiDisease
EGAR00001763654_1000IBD00606,2,MultiDisease
EGAR00001763655_1000IBD00607,2,MultiDisease
EGAR00001763656_1000IBD00610,2,MultiDisease
EGAR00001763657_1000IBD00611,2,MultiDisease
EGAR00001763658_1000IBD00612,2,MultiDisease
EGAR00001763659_1000IBD00613,2,MultiDisease
EGAR00001763661_1000IBD00616,2,MultiDisease
EGAR00001763662_1000IBD00621,2,MultiDisease
EGAR00001763663_1000IBD00624,2,MultiDisease
EGAR00001763664_1000IBD00625,2,MultiDisease
EGAR00001763665_1000IBD00626,2,MultiDisease
EGAR00001763666_1000IBD00627,2,MultiDisease
EGAR00001763667_1000IBD00628,2,MultiDisease
EGAR00001763668_1000IBD00629,2,MultiDisease
EGAR00001763669_1000IBD00630,2,MultiDisease
EGAR00001763670_1000IBD00631,2,MultiDisease
EGAR00001763671_1000IBD00633,2,MultiDisease
EGAR00001763672_1000IBD00639,2,MultiDisease
EGAR00001763673_1000IBD00640,2,MultiDisease
EGAR00001763674_1000IBD00643,2,MultiDisease
EGAR00001763675_1000IBD00644,2,MultiDisease
EGAR00001763676_1000IBD00645,2,MultiDisease
EGAR00001763677_1000IBD00646,2,MultiDisease
EGAR00001763678_1000IBD00649,2,MultiDisease
EGAR00001763679_1000IBD00652,2,MultiDisease
EGAR00001763680_1000IBD00654,2,MultiDisease
EGAR00001763681_1000IBD00655,2,MultiDisease
EGAR00001763682_1000IBD00663,2,MultiDisease
EGAR00001763683_1000IBD00666,2,MultiDisease
EGAR00001763684_1000IBD00670,2,MultiDisease
EGAR00001763685_1000IBD00671,2,MultiDisease
EGAR00001763686_1000IBD00672,2,MultiDisease
EGAR00001763687_1000IBD00673,2,MultiDisease
EGAR00001763688_1000IBD00676,2,MultiDisease
EGAR00001763689_1000IBD00682,2,MultiDisease
EGAR00001763690_1000IBD00684,2,MultiDisease
EGAR00001763692_1000IBD00686,2,MultiDisease
EGAR00001763693_1000IBD00688,2,MultiDisease
EGAR00001763694_1000IBD00689,2,MultiDisease
EGAR00001763695_1000IBD00690,2,MultiDisease
EGAR00001763696_1000IBD00692,2,MultiDisease
EGAR00001763697_1000IBD00693,2,MultiDisease
EGAR00001763699_1000IBD00695,2,MultiDisease
EGAR00001763701_1000IBD00698,2,MultiDisease
EGAR00001763703_1000IBD00700,2,MultiDisease
EGAR00001763704_1000IBD00701,2,MultiDisease
EGAR00001763705_1000IBD00703,2,MultiDisease
EGAR00001763706_1000IBD00710,2,MultiDisease
EGAR00001763707_1000IBD00713,2,MultiDisease
EGAR00001763708_1000IBD00726,2,MultiDisease
EGAR00001763710_1000IBD00976,2,MultiDisease
EGAR00001763711_1000IBD01011,2,MultiDisease
EGAR00001773296_1000IBD00018,2,MultiDisease
EGAR00001773297_1000IBD00040,2,MultiDisease
EGAR00001773298_1000IBD00098,2,MultiDisease
EGAR00001773299_1000IBD00132,2,MultiDisease
EGAR00001773300_1000IBD00174,2,MultiDisease
EGAR00001773301_1000IBD00177,2,MultiDisease
EGAR00001773302_1000IBD00196,2,MultiDisease
EGAR00001773303_1000IBD00216,2,MultiDisease
EGAR00001773304_1000IBD00278,2,MultiDisease
EGAR00001773305_1000IBD00331,2,MultiDisease
EGAR00001773306_1000IBD00363,2,MultiDisease
EGAR00001773307_1000IBD00385,2,MultiDisease
EGAR00001773308_1000IBD00387,2,MultiDisease
EGAR00001773309_1000IBD00394,2,MultiDisease
EGAR00001773310_1000IBD00409,2,MultiDisease
EGAR00001773311_1000IBD00428,2,MultiDisease
EGAR00001773312_1000IBD00435,2,MultiDisease
EGAR00001773313_1000IBD00476,2,MultiDisease
EGAR00001773314_1000IBD00480,2,MultiDisease
EGAR00001773315_1000IBD00487,2,MultiDisease
EGAR00001773316_1000IBD00490,2,MultiDisease
EGAR00001773317_1000IBD00497,2,MultiDisease
EGAR00001773318_1000IBD00560,2,MultiDisease
EGAR00001773319_1000IBD00571,2,MultiDisease
EGAR00001773320_1000IBD00581,2,MultiDisease
EGAR00001773321_1000IBD00605,2,MultiDisease
EGAR00001773322_1000IBD00614,2,MultiDisease
EGAR00001773323_1000IBD00637,2,MultiDisease
EGAR00001773324_1000IBD00641,2,MultiDisease
EGAR00001773325_1000IBD00653,2,MultiDisease
EGAR00001773326_1000IBD00662,2,MultiDisease
EGAR00001773327_1000IBD00664,2,MultiDisease
EGAR00001773328_1000IBD00667,2,MultiDisease
EGAR00001773329_1000IBD00669,2,MultiDisease
EGAR00001773330_1000IBD00675,2,MultiDisease
EGAR00001773331_1000IBD00679,2,MultiDisease
EGAR00001773332_1000IBD00680,2,MultiDisease
EGAR00001773333_1000IBD00681,2,MultiDisease
EGAR00001773334_1000IBD00683,2,MultiDisease
EGAR00001773335_1000IBD00691,2,MultiDisease
EGAR00001773336_1000IBD00702,2,MultiDisease
EGAR00001773337_1000IBD00705,2,MultiDisease
EGAR00001773338_1000IBD00708,2,MultiDisease
EGAR00001773339_1000IBD00711,2,MultiDisease
EGAR00001773340_1000IBD00715,2,MultiDisease
EGAR00001773341_1000IBD00720,2,MultiDisease
EGAR00001773342_1000IBD00722,2,MultiDisease
EGAR00001773343_1000IBD00723,2,MultiDisease
EGAR00001773344_1000IBD01328,2,MultiDisease
EGAR00001773345_1000IBD01329,2,MultiDisease
EGAR00001773346_1000IBD01330,2,MultiDisease
EGAR00001773347_1000IBD01332,2,MultiDisease
MM001.1,0,MultiDisease
MM002.1,0,MultiDisease
MM004.1,0,MultiDisease
MM005.1,0,MultiDisease
MM008.1,0,MultiDisease
MM009.1,0,MultiDisease
MM011,0,MultiDisease
MM012.1,0,MultiDisease
MM013.1,0,MultiDisease
MM014,0,MultiDisease
MM015.1,0,MultiDisease
MM016.1,0,MultiDisease
MM019.1,0,MultiDisease
MM021.1,0,MultiDisease
MM022.1,0,MultiDisease
MM026.1,0,MultiDisease
MM028.1,0,MultiDisease
MM034.1,0,MultiDisease
MM037.1,0,MultiDisease
MM038,0,MultiDisease
MM039,0,MultiDisease
MM040.1,0,MultiDisease
MM043.1,0,MultiDisease
MM046.1,0,MultiDisease
MM047.1,0,MultiDisease
MM048.1,0,MultiDisease
MM049.1,0,MultiDisease
MM050.1,0,MultiDisease
MM054.1,0,MultiDisease
MM056.1,0,MultiDisease
MM058.1,0,MultiDisease
MM060.1,0,MultiDisease
MM061,0,MultiDisease
MM062.1,0,MultiDisease
MM068.1,0,MultiDisease
MM069,0,MultiDisease
MM075.1,0,MultiDisease
MM078,0,MultiDisease
MM081,0,MultiDisease
MM082,0,MultiDisease
MM083.1,0,MultiDisease
MM084,0,MultiDisease
MM086.2,0,MultiDisease
MM088,0,MultiDisease
MM089.1,0,MultiDisease
MM090.1,0,MultiDisease
MM091.1,0,MultiDisease
MM093,0,MultiDisease
MM096,0,MultiDisease
MM100.1,0,MultiDisease
MM101.1,0,MultiDisease
MM103.1,0,MultiDisease
MM104,0,MultiDisease
MMRS11288076ST-27-0-0,0,MultiDisease
MMRS12272136ST-27-0-0,3,MultiDisease
MMRS14379078ST-27-0-0,3,MultiDisease
MMRS14602194ST-27-0-0,3,MultiDisease
MMRS15137911ST-27-0-0,3,MultiDisease
MMRS16644320ST-27-0-0,3,MultiDisease
MMRS17603756ST-27-0-0,0,MultiDisease
MMRS17963147ST-27-0-0,0,MultiDisease
MMRS18295921ST-27-0-0,3,MultiDisease
MMRS20257302ST-27-0-0,0,MultiDisease
MMRS24340226ST-27-0-0,3,MultiDisease
MMRS25211151ST-27-0-0,0,MultiDisease
MMRS25641480ST-27-0-0,3,MultiDisease
MMRS29805707ST-27-0-0,0,MultiDisease
MMRS31306426ST-27-0-0,3,MultiDisease
MMRS33294861ST-27-0-0,0,MultiDisease
MMRS34525504ST-27-0-0,3,MultiDisease
MMRS35808664ST-27-0-0,0,MultiDisease
MMRS36405092ST-27-0-0,0,MultiDisease
MMRS38861560ST-27-0-0,0,MultiDisease
MMRS38954404ST-27-0-0,0,MultiDisease
MMRS39415781ST-27-0-0,0,MultiDisease
MMRS39582183ST-27-0-0,0,MultiDisease
MMRS40913371ST-27-0-0,0,MultiDisease
MMRS41266697ST-27-0-0,3,MultiDisease
MMRS41711735ST-27-0-0,3,MultiDisease
MMRS42570301ST-27-0-0,0,MultiDisease
MMRS42780924ST-27-0-0,3,MultiDisease
MMRS43563715ST-27-0-0,3,MultiDisease
MMRS43939546ST-27-0-0,3,MultiDisease
MMRS44197125ST-27-0-0,3,MultiDisease
MMRS44203591ST-27-0-0,3,MultiDisease
MMRS44587603ST-27-0-0,3,MultiDisease
MMRS47662059ST-27-0-0,3,MultiDisease
MMRS47685461ST-27-0-0,3,MultiDisease
MMRS48639115ST-27-0-0,0,MultiDisease
MMRS51307502ST-27-0-0,0,MultiDisease
MMRS51410669ST-27-0-0,3,MultiDisease
MMRS51728985ST-27-0-0,3,MultiDisease
MMRS51737257ST-27-0-0,0,MultiDisease
MMRS54246132ST-27-0-0,0,MultiDisease
MMRS54316675ST-27-0-0,3,MultiDisease
MMRS55294627ST-27-0-0,3,MultiDisease
MMRS57276462ST-27-0-0,0,MultiDisease
MMRS57569834ST-27-0-0,0,MultiDisease
MMRS59699117ST-27-0-0,3,MultiDisease
MMRS62192467ST-27-0-0,0,MultiDisease
MMRS62376181ST-27-0-0,3,MultiDisease
MMRS64281211ST-27-0-0,3,MultiDisease
MMRS65205033ST-27-0-0,3,MultiDisease
MMRS65742083ST-27-0-0,0,MultiDisease
MMRS65945127ST-27-0-0,3,MultiDisease
MMRS67247116ST-27-0-0,3,MultiDisease
MMRS67690541ST-27-0-0,0,MultiDisease
MMRS68910755ST-27-0-0,3,MultiDisease
MMRS71238091ST-27-0-0,0,MultiDisease
MMRS71762412ST-27-0-0,3,MultiDisease
MMRS72802364ST-27-0-0,3,MultiDisease
MMRS72980899ST-27-0-0,3,MultiDisease
MMRS73787048ST-27-0-0,0,MultiDisease
MMRS77018926ST-27-0-0,3,MultiDisease
MMRS77321055ST-27-0-0,3,MultiDisease
MMRS77487595ST-27-0-0,3,MultiDisease
MMRS78791111ST-27-0-0,3,MultiDisease
MMRS79893829ST-27-0-0,0,MultiDisease
MMRS80093644ST-27-0-0,3,MultiDisease
MMRS81130264ST-27-0-0,0,MultiDisease
MMRS81194191ST-27-0-0,3,MultiDisease
MMRS81671217ST-27-0-0,3,MultiDisease
MMRS84085284ST-27-0-0,0,MultiDisease
MMRS84159866ST-27-0-0,0,MultiDisease
MMRS84954772ST-27-0-0,3,MultiDisease
MMRS85382779ST-27-0-0,3,MultiDisease
MMRS85548821ST-27-0-0,0,MultiDisease
MMRS86178473ST-27-0-0,3,MultiDisease
MMRS86958796ST-27-0-0,3,MultiDisease
MMRS90191266ST-27-0-0,3,MultiDisease
MMRS91297590ST-27-0-0,0,MultiDisease
MMRS92544445ST-27-0-0,3,MultiDisease
MMRS92546335ST-27-0-0,0,MultiDisease
MMRS93508324ST-27-0-0,3,MultiDisease
MMRS94549160ST-27-0-0,0,MultiDisease
MMRS95277876ST-27-0-0,0,MultiDisease
MMRS95479054ST-27-0-0,0,MultiDisease
MMRS96422329ST-27-0-0,3,MultiDisease
MMRS97052561ST-27-0-0,3,MultiDisease
MMRS97327636ST-27-0-0,3,MultiDisease
MMRS99045180ST-27-0-0,3,MultiDisease
V2_C100,0,MultiDisease
V1_C101,0,MultiDisease
V2_C105,0,MultiDisease
V1_C106,0,MultiDisease
V1_C109,0,MultiDisease
V2_C112,0,MultiDisease
V1_C113,0,MultiDisease
V2_C114,0,MultiDisease
V1_C115,0,MultiDisease
V2_C116,0,MultiDisease
V2_C117,0,MultiDisease
V1_C118,0,MultiDisease
V1_C120,0,MultiDisease
M_C101,0,MultiDisease
M_C105,0,MultiDisease
M_C109,0,MultiDisease
M_C117,0,MultiDisease
M_C119,0,MultiDisease
M_C120,0,MultiDisease
CCMD11006829ST-21-0,3,MultiDisease
CCMD12232071ST-21-0,3,MultiDisease
CCMD13071240ST-21-0,3,MultiDisease
CCMD13934959ST-21-0,3,MultiDisease
CCMD14479708ST-21-0,3,MultiDisease
CCMD18872694ST-21-0,3,MultiDisease
CCMD19497912ST-21-0,3,MultiDisease
CCMD23101338ST-21-0,3,MultiDisease
CCMD25511638ST-21-0,3,MultiDisease
CCMD25963797ST-21-0,3,MultiDisease
CCMD26709089ST-21-0,3,MultiDisease
CCMD26925580ST-21-0,3,MultiDisease
CCMD34381688ST-21-0,3,MultiDisease
CCMD35802077ST-21-0,3,MultiDisease
CCMD40701343ST-21-0,3,MultiDisease
CCMD42428553ST-21-0,3,MultiDisease
CCMD45988061ST-21-0,3,MultiDisease
CCMD46222674ST-21-0,3,MultiDisease
CCMD46947453ST-21-0,3,MultiDisease
CCMD48236717ST-21-0,3,MultiDisease
CCMD50071957ST-21-0,3,MultiDisease
CCMD51864103ST-21-0,3,MultiDisease
CCMD60079086ST-21-0,3,MultiDisease
CCMD63399960ST-21-0,3,MultiDisease
CCMD64503764ST-21-0,3,MultiDisease
CCMD64776337ST-21-0,3,MultiDisease
CCMD72895164ST-21-0,3,MultiDisease
CCMD74930188ST-21-0,3,MultiDisease
CCMD79987997ST-21-0,3,MultiDisease
CCMD82866709ST-21-0,3,MultiDisease
CCMD86114146ST-21-0,3,MultiDisease
CCMD86707194ST-21-0,3,MultiDisease
CCMD87156761ST-21-0,3,MultiDisease
CCMD88272491ST-21-0,3,MultiDisease
CCMD90311071ST-21-0,3,MultiDisease
CCMD93344354ST-21-0,3,MultiDisease
CCMD95433940ST-21-0,3,MultiDisease
CCMD96553385ST-21-0,3,MultiDisease
MMPU29365221ST,0,MultiDisease
CCMD15562448ST-11-0,0,MultiDisease
CCMD17410933ST-11-0,0,MultiDisease
CCMD18829815ST-11-0,0,MultiDisease
CCMD19168690ST-11-0,3,MultiDisease
CCMD21593359ST-11-0,3,MultiDisease
CCMD21703880ST-11-0,3,MultiDisease
CCMD23541216ST-11-0,0,MultiDisease
CCMD27463710ST-11-0,3,MultiDisease
CCMD27867141ST-11-0,0,MultiDisease
CCMD29706695ST-11-0,0,MultiDisease
CCMD31009081ST-11-0,0,MultiDisease
CCMD31134579ST-11-0,0,MultiDisease
CCMD32288175ST-11-0,0,MultiDisease
CCMD32965613ST-11-0,0,MultiDisease
CCMD35633353ST-11-0,3,MultiDisease
CCMD39882286ST-11-0,0,MultiDisease
CCMD42956136ST-11-0,3,MultiDisease
CCMD45812507ST-11-0,0,MultiDisease
CCMD49461418ST-11-0,3,MultiDisease
CCMD49942357ST-11-0,0,MultiDisease
CCMD50300306ST-11-0,0,MultiDisease
CCMD50529145ST-11-0,0,MultiDisease
CCMD51228890ST-11-0,0,MultiDisease
CCMD52117727ST-11-0,3,MultiDisease
CCMD52145360ST-11-0,3,MultiDisease
CCMD59583015ST-11-0,3,MultiDisease
CCMD65222621ST-11-0,3,MultiDisease
CCMD65406197ST-11-0,3,MultiDisease
CCMD66848156ST-11-0,0,MultiDisease
CCMD67373733ST-11-0,0,MultiDisease
CCMD71242853ST-11-0,3,MultiDisease
CCMD71915439ST-11-0,3,MultiDisease
CCMD72690923ST-11-0,3,MultiDisease
CCMD73128545ST-11-0,0,MultiDisease
CCMD74592084ST-11-0,0,MultiDisease
CCMD76222476ST-11-0,3,MultiDisease
CCMD79349503ST-11-0,3,MultiDisease
CCMD85661207ST-11-0,0,MultiDisease
CCMD89306485ST-11-0,3,MultiDisease
CCMD89643949ST-11-0,0,MultiDisease
CCMD89967135ST-11-0,0,MultiDisease
CCMD92404903ST-11-0,3,MultiDisease
CCMD93755960ST-11-0,0,MultiDisease
CCMD95431029ST-11-0,3,MultiDisease
CCMD95676152ST-11-0,3,MultiDisease
CCMD98198513ST-11-0,0,MultiDisease
CCMD98531134ST-11-0,3,MultiDisease
CCMD99440714ST-11-0,0,MultiDisease
CCMD99929634ST-11-0,0,MultiDisease
YSZC12003_35388,0,MultiDisease
YSZC12003_35392,0,MultiDisease
YSZC12003_35505,0,MultiDisease
YSZC12003_35550,0,MultiDisease
YSZC12003_35561,0,MultiDisease
YSZC12003_35564,0,MultiDisease
YSZC12003_35577,0,MultiDisease
YSZC12003_35578,0,MultiDisease
YSZC12003_35583,0,MultiDisease
YSZC12003_35658,0,MultiDisease
YSZC12003_35665,0,MultiDisease
YSZC12003_35666,0,MultiDisease
YSZC12003_35705,0,MultiDisease
YSZC12003_35707,0,MultiDisease
YSZC12003_35723,0,MultiDisease
YSZC12003_35733,0,MultiDisease
YSZC12003_35734,0,MultiDisease
YSZC12003_35739,0,MultiDisease
YSZC12003_35741,0,MultiDisease
YSZC12003_35980,0,MultiDisease
YSZC12003_35992,0,MultiDisease
YSZC12003_36000,0,MultiDisease
YSZC12003_36019,0,MultiDisease
YSZC12003_36049,0,MultiDisease
YSZC12003_36055,0,MultiDisease
YSZC12003_36058,0,MultiDisease
YSZC12003_36117,0,MultiDisease
YSZC12003_36118,0,MultiDisease
YSZC12003_36158,0,MultiDisease
YSZC12003_36244,0,MultiDisease
YSZC12003_36439,0,MultiDisease
YSZC12003_36453,0,MultiDisease
YSZC12003_36454,0,MultiDisease
YSZC12003_36473,0,MultiDisease
YSZC12003_36521,0,MultiDisease
YSZC12003_36525,0,MultiDisease
YSZC12003_36526,0,MultiDisease
YSZC12003_36587,0,MultiDisease
YSZC12003_36674,0,MultiDisease
YSZC12003_36696,0,MultiDisease
YSZC12003_36703,0,MultiDisease
YSZC12003_36794,0,MultiDisease
YSZC12003_36795,0,MultiDisease
YSZC12003_37100,0,MultiDisease
YSZC12003_37105,0,MultiDisease
YSZC12003_37127,0,MultiDisease
YSZC12003_37133,0,MultiDisease
YSZC12003_37136,0,MultiDisease
YSZC12003_37174,0,MultiDisease
YSZC12003_37175,0,MultiDisease
YSZC12003_37182R1,0,MultiDisease
YSZC12003_37189R1,0,MultiDisease
YSZC12003_37191R1,0,MultiDisease
YSZC12003_37192R1,0,MultiDisease
YSZC12003_37195,0,MultiDisease
YSZC12003_37197R1,0,MultiDisease
YSZC12003_37201,0,MultiDisease
YSZC12003_37202R1,0,MultiDisease
YSZC12003_37207R1,0,MultiDisease
YSZC12003_37209,0,MultiDisease
YSZC12003_37229,0,MultiDisease
YSZC12003_37254,0,MultiDisease
YSZC12003_37255,0,MultiDisease
YSZC12003_37268R1,0,MultiDisease
YSZC12003_37269,0,MultiDisease
YSZC12003_37286,0,MultiDisease
YSZC12003_37292,0,MultiDisease
YSZC12003_37293,0,MultiDisease
YSZC12003_37298R1,0,MultiDisease
YSZC12003_37299R1,0,MultiDisease
YSZC12003_37304R1,0,MultiDisease
YSZC12003_37305R1,0,MultiDisease
YSZC12003_37308R1,0,MultiDisease
YSZC12003_37314,0,MultiDisease
YSZC12003_37317,0,MultiDisease
YSZC12003_37337,0,MultiDisease
YSZC12003_37353,0,MultiDisease
YSZC12003_37394,0,MultiDisease
YSZC12003_37399,0,MultiDisease
YSZC12003_37406,0,MultiDisease
YSZC12003_37461,0,MultiDisease
YSZC12003_37543,0,MultiDisease
YSZC12003_37544,0,MultiDisease
YSZC12003_37583,0,MultiDisease
YSZC12003_37584,0,MultiDisease
YSZC12003_37651,0,MultiDisease
YSZC12003_37652,0,MultiDisease
YSZC12003_37830,0,MultiDisease
YSZC12003_37878,0,MultiDisease
SAMD00115014,3,MultiDisease
SAMD00115015,0,MultiDisease
SAMD00115025,0,MultiDisease
SAMD00115027,0,MultiDisease
SAMD00114971,0,MultiDisease
SAMD00114972,3,MultiDisease
SAMD00114970,0,MultiDisease
SAMD00115017,0,MultiDisease
SAMD00115021,3,MultiDisease
SAMD00115023,0,MultiDisease
SAMD00114969,3,MultiDisease
SAMD00115020,3,MultiDisease
SAMD00115029,3,MultiDisease
SAMD00115026,3,MultiDisease
SAMD00115028,3,MultiDisease
SAMD00115030,3,MultiDisease
SAMD00115031,3,MultiDisease
SAMD00115034,3,MultiDisease
SAMD00115035,3,MultiDisease
SAMD00114998,0,MultiDisease
SAMD00115000,3,MultiDisease
SAMD00114996,0,MultiDisease
SAMD00114736,0,MultiDisease
SAMD00114737,3,MultiDisease
SAMD00114738,3,MultiDisease
SAMD00114739,3,MultiDisease
SAMD00114744,3,MultiDisease
SAMD00114745,0,MultiDisease
SAMD00114746,3,MultiDisease
SAMD00114747,0,MultiDisease
SAMD00114748,3,MultiDisease
SAMD00114740,3,MultiDisease
SAMD00114741,0,MultiDisease
SAMD00114742,3,MultiDisease
SAMD00114743,3,MultiDisease
SAMD00114757,0,MultiDisease
SAMD00114759,3,MultiDisease
SAMD00114760,3,MultiDisease
SAMD00114834,0,MultiDisease
SAMD00114761,3,MultiDisease
SAMD00114762,3,MultiDisease
SAMD00114763,3,MultiDisease
SAMD00114815,0,MultiDisease
SAMD00114764,3,MultiDisease
SAMD00114755,3,MultiDisease
SAMD00114765,3,MultiDisease
SAMD00114978,3,MultiDisease
SAMD00114766,3,MultiDisease
SAMD00114979,0,MultiDisease
SAMD00114767,3,MultiDisease
SAMD00114768,3,MultiDisease
SAMD00114770,0,MultiDisease
SAMD00114771,0,MultiDisease
SAMD00114772,3,MultiDisease
SAMD00114773,0,MultiDisease
SAMD00114718,0,MultiDisease
SAMD00114976,0,MultiDisease
SAMD00114719,0,MultiDisease
SAMD00114720,0,MultiDisease
SAMD00114721,0,MultiDisease
SAMD00114722,3,MultiDisease
SAMD00114723,3,MultiDisease
SAMD00114724,3,MultiDisease
SAMD00114793,3,MultiDisease
SAMD00114794,3,MultiDisease
SAMD00114796,0,MultiDisease
SAMD00114987,0,MultiDisease
SAMD00114797,3,MultiDisease
SAMD00114799,3,MultiDisease
SAMD00114753,3,MultiDisease
SAMD00114754,3,MultiDisease
SAMD00114989,0,MultiDisease
SAMD00114991,0,MultiDisease
SAMD00114749,3,MultiDisease
SAMD00114750,3,MultiDisease
SAMD00114780,0,MultiDisease
SAMD00114781,0,MultiDisease
SAMD00114782,3,MultiDisease
SAMD00114774,3,MultiDisease
SAMD00114775,3,MultiDisease
SAMD00114776,3,MultiDisease
SAMD00114777,3,MultiDisease
SAMD00114730,0,MultiDisease
SAMD00115001,0,MultiDisease
SAMD00114731,3,MultiDisease
SAMD00114732,3,MultiDisease
SAMD00114733,3,MultiDisease
SAMD00114726,3,MultiDisease
SAMD00114727,3,MultiDisease
SAMD00114728,3,MultiDisease
SAMD00114729,3,MultiDisease
SAMD00115002,0,MultiDisease
SAMD00114788,3,MultiDisease
SAMD00115003,0,MultiDisease
SAMD00114790,3,MultiDisease
SAMD00114791,0,MultiDisease
SAMD00114784,0,MultiDisease
SAMD00114785,0,MultiDisease
SAMD00114786,3,MultiDisease
SAMD00115009,0,MultiDisease
SAMD00115005,0,MultiDisease
SAMD00115006,3,MultiDisease
SAMD00115007,3,MultiDisease
SAMD00115011,3,MultiDisease
SAMD00115013,3,MultiDisease
SAMD00115010,3,MultiDisease
SAMD00114816,3,MultiDisease
SAMD00114819,0,MultiDisease
SAMD00114804,3,MultiDisease
SAMD00114805,3,MultiDisease
SAMD00114806,3,MultiDisease
SAMD00114808,3,MultiDisease
SAMD00114809,0,MultiDisease
SAMD00114810,3,MultiDisease
SAMD00114811,3,MultiDisease
SAMD00114812,0,MultiDisease
SAMD00114813,3,MultiDisease
SAMD00114814,3,MultiDisease
SAMD00114826,3,MultiDisease
SAMD00114829,0,MultiDisease
SAMD00114822,3,MultiDisease
SAMD00114823,3,MultiDisease
SAMD00114857,3,MultiDisease
SAMD00114858,0,MultiDisease
SAMD00114824,0,MultiDisease
SAMD00114825,3,MultiDisease
SAMD00114817,3,MultiDisease
SAMD00114818,0,MultiDisease
SAMD00114835,3,MultiDisease
SAMD00114836,3,MultiDisease
SAMD00114803,3,MultiDisease
SAMD00114841,3,MultiDisease
SAMD00114843,0,MultiDisease
SAMD00114844,3,MultiDisease
SAMD00114846,3,MultiDisease
SAMD00114848,3,MultiDisease
SAMD00114849,3,MultiDisease
SAMD00114863,3,MultiDisease
SAMD00114852,3,MultiDisease
SAMD00114867,0,MultiDisease
SAMD00114868,3,MultiDisease
SAMD00114854,0,MultiDisease
SAMD00114838,0,MultiDisease
SAMD00114860,0,MultiDisease
SAMD00114839,3,MultiDisease
SAMD00114840,3,MultiDisease
SAMD00114856,3,MultiDisease
SAMD00114870,3,MultiDisease
SAMD00114871,3,MultiDisease
SAMD00114889,0,MultiDisease
SAMD00114872,0,MultiDisease
SAMD00114927,3,MultiDisease
SAMD00114938,0,MultiDisease
SAMD00114891,3,MultiDisease
SAMD00114939,3,MultiDisease
SAMD00114892,3,MultiDisease
SAMD00114893,3,MultiDisease
SAMD00114874,0,MultiDisease
SAMD00114875,3,MultiDisease
SAMD00114931,3,MultiDisease
SAMD00114894,3,MultiDisease
SAMD00114876,0,MultiDisease
SAMD00114933,3,MultiDisease
SAMD00114941,3,MultiDisease
SAMD00114896,3,MultiDisease
SAMD00114897,3,MultiDisease
SAMD00114877,3,MultiDisease
SAMD00114878,3,MultiDisease
SAMD00114934,3,MultiDisease
SAMD00114935,3,MultiDisease
SAMD00114943,3,MultiDisease
SAMD00114944,3,MultiDisease
SAMD00114909,3,MultiDisease
SAMD00114919,3,MultiDisease
SAMD00114920,3,MultiDisease
SAMD00114949,3,MultiDisease
SAMD00114910,3,MultiDisease
SAMD00114911,3,MultiDisease
SAMD00114921,3,MultiDisease
SAMD00114922,3,MultiDisease
SAMD00114951,3,MultiDisease
SAMD00114912,3,MultiDisease
SAMD00114913,0,MultiDisease
SAMD00114952,3,MultiDisease
SAMD00114953,0,MultiDisease
SAMD00114924,3,MultiDisease
SAMD00114954,3,MultiDisease
SAMD00114914,3,MultiDisease
SAMD00114946,3,MultiDisease
SAMD00114925,3,MultiDisease
SAMD00114956,3,MultiDisease
SAMD00114915,3,MultiDisease
SAMD00114916,3,MultiDisease
SAMD00114917,3,MultiDisease
SAMD00114948,3,MultiDisease
SAMD00114957,3,MultiDisease
SAMD00114958,3,MultiDisease
SAMD00114879,3,MultiDisease
SAMD00114959,0,MultiDisease
SAMD00114960,3,MultiDisease
SAMD00114881,0,MultiDisease
SAMD00114882,0,MultiDisease
SAMD00114883,3,MultiDisease
SAMD00114884,3,MultiDisease
SAMD00114902,3,MultiDisease
SAMD00114903,3,MultiDisease
SAMD00114963,0,MultiDisease
SAMD00114964,3,MultiDisease
SAMD00114905,3,MultiDisease
SAMD00114965,3,MultiDisease
SAMD00114885,0,MultiDisease
SAMD00114906,0,MultiDisease
SAMD00114907,3,MultiDisease
SAMD00114966,3,MultiDisease
SAMD00114886,3,MultiDisease
SAMD00164694,3,MultiDisease
SAMD00164695,3,MultiDisease
SAMD00164721,3,MultiDisease
SAMD00164729,0,MultiDisease
SAMD00164745,3,MultiDisease
SAMD00164756,0,MultiDisease
SAMD00154992,0,MultiDisease
SAMD00154993,3,MultiDisease
SAMD00136648,0,MultiDisease
SAMD00164767,3,MultiDisease
SAMD00164769,3,MultiDisease
SAMD00154994,3,MultiDisease
SAMD00164771,3,MultiDisease
SAMD00154995,3,MultiDisease
SAMD00164773,0,MultiDisease
